time,CO2_flowrateData,DHumidity,DHumiditySeparator,pressure1External,pressure2ExternalVP,temp1,temp3,temp7,temp8,temp9,temp10,downStreamBoiler_1,downStreamEnergy,DPressure_BOILER,DPressure_SAMPLING_POINT,DPressure_separator,DPressureVP,DTemp_BOILER_TEMP,DTemp_PHE_C_OUT,DTemp_PHE_STEAM_OUT,DTemp_SAMPLING_POINT,DTempHumidity,DTempPHE_C_IN,DTempPHE_STEAM_IN,DTempSeparator,kessesEnergy,pressure_2_INTERNAL_PLENUM,pressure_SENSOR_PLENUM,temp2,temp4,temp5,temp6,temp11,temp12,downStreamBoiler_2,RFUWaterTemp,SteamFlowRates,Cumulative_SteamFlowRates_,t_stamp
774,0,11.8515,24.0415,854.114,807.481,26,26,25,26,26,25,0,0.0302,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0308,747.63,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
775,0,11.8515,24.0415,854.114,807.481,26,26,25,26,26,25,0,0.0302,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0308,747.63,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
776,0,11.8515,24.1428,855.361,807.481,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0303,746.383,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
777,0,11.8515,24.1464,854.613,806.234,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,806.234,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0307,750.872,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
778,0,11.8515,24.15,854.613,807.231,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,747.381,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
779,0,11.8515,24.1464,855.86,807.481,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,750.623,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
780,0,11.8515,24.1464,854.613,807.481,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,746.882,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
781,0,11.8515,24.1356,854.613,807.231,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,750.623,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
782,0,11.8515,24.15,855.361,807.231,26,26,25,26,26,25,0,0.0301,860.847,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.03,747.63,860.847,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
783,0,11.8515,24.1356,855.361,806.982,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0306,749.875,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
784,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0301,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0306,747.63,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
785,0,11.8515,24.1428,855.361,807.481,26,26,25,26,26,25,0,0.0301,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,750.623,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
786,0,11.8515,24.15,854.613,807.231,26,26,25,26,26,25,0,0.0301,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,748.129,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
787,0,11.8515,24.1428,854.862,806.982,26,26,25,26,26,25,0,0.0301,861.595,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,748.628,861.595,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
788,0,11.8515,24.1464,854.613,807.231,26,26,25,26,26,25,0,0.0301,859.85,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,749.376,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
789,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0301,861.096,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,748.378,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
790,0,11.8515,24.1428,854.862,806.982,26,26,25,26,26,25,0,0.0301,860.598,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0307,749.376,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
791,0,11.8515,24.1428,855.361,807.231,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0307,746.882,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
792,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,750.124,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
793,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0307,747.131,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
794,0,11.8515,24.1428,854.613,807.481,26,26,25,26,26,25,0,0.0301,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,750.124,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
795,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,747.131,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
796,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0301,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0305,749.376,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
797,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0301,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0303,746.134,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
798,0,11.8515,24.1428,854.613,807.481,26,26,25,26,26,25,0,0.0303,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0309,749.875,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
799,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0301,745.635,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
800,0,11.8515,24.1428,854.613,806.982,26,26,25,26,26,25,0,0.0299,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0301,749.875,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
801,0,11.8515,24.1464,854.363,807.481,26,26,25,26,26,25,0,0.0299,859.85,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,745.136,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
802,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0299,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0306,750.124,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
803,0,11.8515,24.1428,855.61,807.231,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0306,744.638,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
804,0,11.8515,24.1464,855.61,807.231,26,26,25,26,26,25,0,0.0299,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,748.877,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
805,0,11.8515,24.1428,854.613,807.231,26,26,25,26,26,25,0,0.0299,859.85,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,743.391,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
806,0,11.8515,24.1464,854.862,806.982,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0304,749.625,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
807,0,11.8515,24.1464,854.613,807.481,26,26,25,26,26,25,0,0.0299,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0516,744.388,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
808,0,11.8515,24.1464,854.613,807.231,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0516,748.628,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
809,0,11.8515,24.1319,855.361,807.231,26,26,25,26,26,25,0,0.0299,861.096,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0537,745.136,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
810,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0552,748.378,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
811,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0545,745.136,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
812,0,11.8515,24.1428,854.613,807.231,26,26,25,26,26,25,0,0.0299,861.845,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0548,748.378,861.845,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
813,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0299,861.096,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0548,745.885,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
814,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0299,861.096,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0556,742.393,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
815,0,11.8515,24.1428,854.613,807.481,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.048,747.131,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
816,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.048,743.391,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
817,0,11.8515,24.1428,854.613,807.231,26,26,25,26,26,25,0,0.0299,859.101,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,748.129,859.101,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
818,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0299,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,743.141,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
819,0,11.8515,24.1464,855.61,807.481,26,26,25,26,26,25,0,0.0299,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,747.381,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
820,0,11.8515,24.1428,854.613,807.481,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,745.136,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
821,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,744.388,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
822,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,747.381,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
823,0,11.8515,24.1464,855.61,806.732,26,26,25,26,26,25,0,0.0299,859.85,8171.31,8171.31,806.732,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0328,742.643,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
824,0,11.8515,24.1464,855.61,807.231,26,26,25,26,26,25,0,0.0299,860.847,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,747.63,860.847,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
825,0,11.8515,24.1428,854.613,806.982,26,26,25,26,26,25,0,0.0299,860.598,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,743.141,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
826,0,11.8515,24.1464,854.613,806.982,26,26,25,26,26,25,0,0.0299,860.348,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,745.885,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
827,0,11.8515,24.1464,856.109,806.982,26,26,25,26,26,25,0,0.0299,859.351,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0321,745.635,859.351,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
828,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0315,859.85,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,742.643,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:25
829,0,11.8515,24.1464,854.862,806.982,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,747.131,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
830,0,11.8515,24.1428,854.613,807.481,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.033,742.393,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
831,0,11.8515,24.1464,854.613,806.982,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,747.381,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
832,0,11.8515,24.1428,854.862,807.481,26,26,25,26,26,25,0,0.0313,861.595,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,743.64,861.595,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
833,0,11.8515,24.1464,855.61,807.231,26,26,25,26,26,25,0,0.0313,861.845,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,745.136,861.845,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
834,0,11.8515,24.1356,854.862,806.982,26,26,25,26,26,25,0,0.0313,861.096,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,746.882,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
835,0,11.8515,24.1428,855.361,807.481,26,26,25,26,26,25,0,0.0313,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,742.643,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
836,0,11.8515,24.1428,855.361,806.982,26,26,25,26,26,25,0,0.0313,860.598,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,747.131,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
837,0,11.8515,24.1464,854.613,806.982,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,742.643,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
838,0,11.8515,24.15,855.361,807.231,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0328,746.882,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
839,0,11.8515,24.1428,855.361,807.481,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,743.141,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
840,0,11.8515,24.1464,855.361,806.982,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,745.136,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
841,0,11.8515,24.1428,854.862,807.481,26,26,25,26,26,25,0,0.0313,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,745.136,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
842,0,11.8515,24.1356,855.361,807.481,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0322,743.141,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
843,0,11.8515,24.1464,854.862,806.982,26,26,25,26,26,25,0,0.0313,860.847,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0322,747.63,860.847,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
844,0,11.8515,24.1428,854.114,807.481,26,26,25,26,26,25,0,0.0313,860.598,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,742.144,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
845,0,11.8515,24.1428,854.862,806.982,26,26,25,26,26,25,0,0.0313,861.096,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,747.131,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
846,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0313,861.096,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,743.391,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
847,0,11.8515,24.1464,855.361,807.231,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,747.381,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
848,0,11.8515,24.1464,854.613,806.982,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,743.89,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
849,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,745.885,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
850,0,11.8515,24.1428,854.613,807.231,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0328,746.383,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
851,0,11.8515,24.1464,854.862,806.982,26,26,25,26,26,25,0,0.0313,859.351,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,742.643,859.351,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
852,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0313,858.603,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0322,746.383,858.603,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
853,0,11.8515,24.1464,855.361,806.982,26,26,25,26,26,25,0,0.0313,859.6,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0322,742.393,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
854,0,11.8515,24.1356,854.613,807.231,26,26,25,26,26,25,0,0.0313,860.348,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,747.131,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
855,0,11.8515,24.1464,854.862,806.982,26,26,25,26,26,25,0,0.0313,860.348,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,743.141,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
856,0,11.8515,24.15,855.361,807.481,26,26,25,26,26,25,0,0.0313,859.85,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,744.638,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
857,0,11.8515,24.1464,855.361,806.234,26,26,25,26,26,25,0,0.0313,860.598,8171.31,8171.31,806.234,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0329,747.381,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
858,0,11.8515,24.1428,854.862,807.231,26,26,25,26,26,25,0,0.0313,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0329,742.643,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
859,0,11.8515,24.1464,854.862,807.231,26,26,25,26,26,25,0,0.0311,860.598,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,747.63,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
860,0,11.8515,24.1464,854.862,807.481,26,26,25,26,26,25,0,0.0311,859.6,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,742.393,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
861,0,11.8515,24.15,854.363,806.982,26,26,25,26,26,25,0,0.0311,859.6,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,747.381,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
862,0,11.8515,24.1428,854.862,806.982,26,26,25,26,26,25,0,0.0311,859.351,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,743.141,859.351,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
863,0,11.8515,24.1428,855.361,807.231,26,26,25,26,26,25,0,0.0311,859.101,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0328,745.136,859.101,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
864,0,11.8515,24.1464,855.361,806.982,26,26,25,26,26,25,0,0.0311,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0328,745.635,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
865,0,11.8515,24.15,854.613,807.481,26,26,25,26,26,25,0,0.0311,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,742.643,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
866,0,11.8515,24.1428,855.361,806.982,26,26,25,26,26,25,0,0.0311,860.598,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,747.131,860.598,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
867,0,11.8515,24.1356,854.862,806.982,26,26,25,26,26,25,0,0.0311,861.096,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0323,743.89,861.096,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
868,0,11.8515,24.15,854.613,807.231,26,26,25,26,26,25,0,0.0311,860.847,8171.31,8171.31,807.231,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,745.885,860.847,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
869,0,11.8515,24.1464,855.61,806.732,26,26,25,26,26,25,0,0.0311,859.6,8171.31,8171.31,806.732,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,746.882,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
870,0,11.8515,24.1464,854.862,806.732,26,26,25,26,26,25,0,0.0311,859.6,8171.31,8171.31,806.732,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,743.141,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
871,0,11.8515,24.15,855.361,806.982,26,26,25,26,26,25,0,0.0311,859.6,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0327,747.381,859.6,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
872,0,11.8515,24.1464,855.361,807.481,26,26,25,26,26,25,0,0.0311,860.348,8171.31,8171.31,807.481,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,745.885,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
873,0,11.8515,24.1428,854.613,806.732,26,26,25,26,26,25,0,0.0311,860.348,8171.31,8171.31,806.732,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0325,743.141,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
874,0,11.8515,24.1536,854.862,806.982,26,26,25,26,26,25,0,0.0311,860.348,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0326,746.882,860.348,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
875,0,11.8515,24.1464,854.613,806.982,26,26,25,26,26,25,0,0.0311,859.85,8171.31,8171.31,806.982,3277,30,3276.7,28.9,28.9,30,30,118.515,0.0324,744.638,859.85,27,3276,0,25,24,24,0,3276.7,0,80,13/12/2024 13:26
